demande_id,region,prefecture,commune,quartier_x,type_document,categorie_document,nombre_demandes,delai_traitement_jours,taux_rejet,date_demande,motif_demande,statut_demande,canal_demande,age_demandeur,sexe_demandeur,centre_id,nom_centre,type_centre,quartier_y,latitude,longitude,personnel_capacite_jour,nombre_guichets,heures_ouverture,horaire_nuit,equipement_numerique,date_ouverture,statut_centre,commune_id,latitude_geo,longitude_geo,altitude_m,superficie_km2,population_densite,code_postal,type_commune,distance_capitale_km,zone_climatique,pib_par_habitant_fcfa,taux_chomage,taux_pauvrete,acces_electricite,acces_eau_potable,acces_internet,indice_developpement,score_education,score_sante,nombre_ecoles,nombre_hopitaux,nombre_banques,population,superficie_km2_socio,densite,taux_urbanisation,taux_alphabetisation,age_median,nombre_menages,revenu_moyen_fcfa,annee,mois,nombre_demandes_mensuel,delai_moyen_jours,taux_rejet_moyen,delai_effectif,nombre_rejete,longueur_km,temps_parcours_heures
D019,Centrale,Sotouboua,Sotouboua,Kodjoviakopé,Carte d'identité,Identité,38.0,7.0,0.1,2023-11-10,Vol,Traitee,Guichet,57.0,M,CT051,Centre Sotouboua,Secondaire,Résidentiel,9.1659,0.8743,109.0,2.0,08:00-16:00,Non,Partiel,2022-05-29,Actif,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,2023.0,1.0,950.0,18.4,0.07,22.08333333333333,97.0,280.0,2.2333333333333334
D020,Maritime,Lacs,Aného,Tokoin,Acte de naissance,Civil,10.0,24.0,0.02,2023-09-12,Erreur,En cours,Guichet,51.0,F,CT019,Centre Aného,Secondaire,Carrefour,6.5515,1.5809,101.0,6.0,08:00-16:00,Non,Partiel,2023-07-09,Actif,COM020,6.3144,1.3789,54.0,249.0,89.0,BP 235,Rurale,27.0,Côtière,560000.0,0.16,0.31,0.86,0.83,0.46,0.63,0.69,0.66,98.0,6.0,16.0,179805.0,304.0,591.0,0.75,0.83,24.0,31412.0,193016.0,2023.0,1.0,420.0,11.2,0.03,21.08333333333333,99.0,435.0,3.266666666666667
D020,Maritime,Lacs,Aného,Tokoin,Acte de naissance,Civil,10.0,24.0,0.02,2023-09-12,Erreur,En cours,Guichet,51.0,F,CT023,Centre Aného,Secondaire,Hôpital,6.4766,1.6806,35.0,5.0,08:00-16:00,Non,Limite,2018-12-25,Actif,COM020,6.3144,1.3789,54.0,249.0,89.0,BP 235,Rurale,27.0,Côtière,560000.0,0.16,0.31,0.86,0.83,0.46,0.63,0.69,0.66,98.0,6.0,16.0,179805.0,304.0,591.0,0.75,0.83,24.0,31412.0,193016.0,2023.0,1.0,420.0,11.2,0.03,22.55555555555556,50.0,435.0,3.266666666666667
D020,Maritime,Lacs,Aného,Tokoin,Acte de naissance,Civil,10.0,24.0,0.02,2023-09-12,Erreur,En cours,Guichet,51.0,F,CT024,Centre Aného,Secondaire,Centre ville,6.3565,1.5655,88.0,6.0,08:00-16:00,Non,Partiel,2020-08-10,Actif,COM020,6.3144,1.3789,54.0,249.0,89.0,BP 235,Rurale,27.0,Côtière,560000.0,0.16,0.31,0.86,0.83,0.46,0.63,0.69,0.66,98.0,6.0,16.0,179805.0,304.0,591.0,0.75,0.83,24.0,31412.0,193016.0,2023.0,1.0,420.0,11.2,0.03,22.142857142857142,19.0,435.0,3.266666666666667
D020,Maritime,Lacs,Aného,Tokoin,Acte de naissance,Civil,10.0,24.0,0.02,2023-09-12,Erreur,En cours,Guichet,51.0,F,CT045,Centre Aného,Secondaire,Zone industrielle,6.5721,1.2267,100.0,2.0,08:00-16:00,Non,Limite,2017-01-21,Actif,COM020,6.3144,1.3789,54.0,249.0,89.0,BP 235,Rurale,27.0,Côtière,560000.0,0.16,0.31,0.86,0.83,0.46,0.63,0.69,0.66,98.0,6.0,16.0,179805.0,304.0,591.0,0.75,0.83,24.0,31412.0,193016.0,2023.0,1.0,420.0,11.2,0.03,22.75,61.0,435.0,3.266666666666667
D021,Centrale,Tchaoudjo,Sokodé,Amoutivé,Passeport,Voyage,24.0,4.0,0.1,2023-07-15,Page pleine,Traitee,Guichet,77.0,F,CT022,Centre Principal Sokodé,Principal,Centre ville,8.5795,0.9275,273.0,10.0,07:30-17:30,Oui,Complet,2015-04-04,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,610.0,30.5,0.11,17.666666666666668,48.0,240.0,3.0
D021,Centrale,Tchaoudjo,Sokodé,Amoutivé,Passeport,Voyage,24.0,4.0,0.1,2023-07-15,Page pleine,Traitee,Guichet,77.0,F,CT026,Centre Principal Sokodé,Principal,Résidentiel,8.9819,0.831,345.0,11.0,07:30-17:30,Non,Complet,2020-10-16,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,610.0,30.5,0.11,19.84210526315789,71.0,240.0,3.0
D021,Centrale,Tchaoudjo,Sokodé,Amoutivé,Passeport,Voyage,24.0,4.0,0.1,2023-07-15,Page pleine,Traitee,Guichet,77.0,F,CT029,Centre Principal Sokodé,Principal,Zone industrielle,8.876,1.203,358.0,13.0,07:30-17:30,Non,Complet,2023-07-15,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,610.0,30.5,0.11,16.666666666666668,101.0,240.0,3.0
D021,Centrale,Tchaoudjo,Sokodé,Amoutivé,Passeport,Voyage,24.0,4.0,0.1,2023-07-15,Page pleine,Traitee,Guichet,77.0,F,CT040,Centre Sokodé,Secondaire,Résidentiel,8.9743,1.1478,118.0,2.0,08:00-16:00,Non,Partiel,2020-03-04,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,610.0,30.5,0.11,19.0,23.0,240.0,3.0
D021,Centrale,Tchaoudjo,Sokodé,Amoutivé,Passeport,Voyage,24.0,4.0,0.1,2023-07-15,Page pleine,Traitee,Guichet,77.0,F,CT054,Centre Principal Sokodé,Principal,Poste,8.6473,1.0778,248.0,12.0,07:30-17:30,Non,Complet,2020-12-15,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,610.0,30.5,0.11,35.0,6.0,240.0,3.0
D022,Kara,Binah,Pagouda,Bè,Acte de naissance,Civil,61.0,22.0,0.04,2023-03-08,Reconstitution,Traitee,En ligne,68.0,F,CT004,Centre Pagouda,Secondaire,Gare routière,9.4247,1.1698,78.0,6.0,08:00-16:00,Non,Partiel,2019-12-03,Actif,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,2024.0,1.0,540.0,18.96,0.05600000000000001,26.0,75.0,228.0,2.2
D022,Kara,Binah,Pagouda,Bè,Acte de naissance,Civil,61.0,22.0,0.04,2023-03-08,Reconstitution,Traitee,En ligne,68.0,F,CT011,Centre Pagouda,Secondaire,Préfecture,9.4996,0.9323,82.0,6.0,08:00-16:00,Non,Partiel,2017-11-30,Actif,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,2024.0,1.0,540.0,18.96,0.05600000000000001,20.0,42.0,228.0,2.2
D023,Plateaux,Haho,Notsé,Adidogomé,Acte de naissance,Civil,180.0,35.0,0.12,2023-04-28,Detérioré,Traitee,En ligne,58.0,M,CT055,Centre Notsé,Secondaire,Gare routière,7.1331,0.7312,85.0,2.0,08:00-16:00,Non,Partiel,2020-07-25,Actif,COM073,7.1188,0.7905,494.0,267.0,124.0,BP 40,Semi-urbaine,119.0,Transition,600000.0,0.17,0.33,0.83,0.81,0.37,0.6,0.66,0.62,92.0,5.0,15.0,24063.0,412.0,58.0,0.14,0.63,24.0,5183.0,90134.0,2024.0,1.0,826.0,13.040000000000001,0.038,16.4,38.0,123.0,1.35
D024,Savanes,Tône,Dapaong,Agoè,Acte de naissance,Civil,13.0,8.0,0.11,2023-04-07,Perte,En cours,Guichet,21.0,M,CT001,Centre Principal Dapaong,Principal,Administratif,10.592,0.4742,300.0,12.0,07:30-17:30,Non,Complet,2016-02-14,Actif,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,2024.0,1.0,760.0,18.66,0.05800000000000001,17.555555555555557,57.0,130.0,1.9
D024,Savanes,Tône,Dapaong,Agoè,Acte de naissance,Civil,13.0,8.0,0.11,2023-04-07,Perte,En cours,Guichet,21.0,M,CT032,Centre Dapaong,Secondaire,Gare routière,10.1609,0.0987,59.0,3.0,08:00-16:00,Non,Partiel,2016-03-21,Actif,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,2024.0,1.0,760.0,18.659999999999997,0.05800000000000001,17.625,55.0,130.0,1.9
D025,Kara,Binah,Pagouda,Amoutivé,Carte d'identité,Identité,186.0,20.0,0.14,2023-05-15,Expiration,Traitee,En ligne,63.0,M,CT004,Centre Pagouda,Secondaire,Gare routière,9.4247,1.1698,78.0,6.0,08:00-16:00,Non,Partiel,2019-12-03,Actif,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,2024.0,1.0,694.0,15.539999999999997,0.046,26.0,75.0,228.0,2.2
D025,Kara,Binah,Pagouda,Amoutivé,Carte d'identité,Identité,186.0,20.0,0.14,2023-05-15,Expiration,Traitee,En ligne,63.0,M,CT011,Centre Pagouda,Secondaire,Préfecture,9.4996,0.9323,82.0,6.0,08:00-16:00,Non,Partiel,2017-11-30,Actif,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,2024.0,1.0,694.0,15.539999999999997,0.046,20.0,42.0,228.0,2.2
D026,Plateaux,Haho,Notsé,Agoè,Certificat de nationalité,Identité,156.0,2.0,0.05,2023-10-03,Concours,En cours,Guichet,86.0,F,CT055,Centre Notsé,Secondaire,Gare routière,7.1331,0.7312,85.0,2.0,08:00-16:00,Non,Partiel,2020-07-25,Actif,COM073,7.1188,0.7905,494.0,267.0,124.0,BP 40,Semi-urbaine,119.0,Transition,600000.0,0.17,0.33,0.83,0.81,0.37,0.6,0.66,0.62,92.0,5.0,15.0,24063.0,412.0,58.0,0.14,0.63,24.0,5183.0,90134.0,2024.0,1.0,892.0,16.16,0.05,16.4,38.0,123.0,1.35
D027,Savanes,Tône,Dapaong,Agoè,Casier judiciaire,Judiciaire,187.0,29.0,0.1,2023-09-05,Emploi,Rejetée,En ligne,71.0,M,CT001,Centre Principal Dapaong,Principal,Administratif,10.592,0.4742,300.0,12.0,07:30-17:30,Non,Complet,2016-02-14,Actif,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,2024.0,1.0,826.0,13.040000000000001,0.038,17.555555555555557,57.0,130.0,1.9
D027,Savanes,Tône,Dapaong,Agoè,Casier judiciaire,Judiciaire,187.0,29.0,0.1,2023-09-05,Emploi,Rejetée,En ligne,71.0,M,CT032,Centre Dapaong,Secondaire,Gare routière,10.1609,0.0987,59.0,3.0,08:00-16:00,Non,Partiel,2016-03-21,Actif,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,2024.0,1.0,826.0,13.040000000000001,0.038,17.625,55.0,130.0,1.9
D028,Savanes,Tône,Dapaong,Adidogomé,Acte de naissance,Civil,139.0,39.0,0.07,2023-04-17,Erreur,En cours,Guichet,84.0,M,CT001,Centre Principal Dapaong,Principal,Administratif,10.592,0.4742,300.0,12.0,07:30-17:30,Non,Complet,2016-02-14,Actif,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,2024.0,1.0,1288.0,17.4,0.05800000000000001,17.555555555555557,57.0,130.0,1.9
D028,Savanes,Tône,Dapaong,Adidogomé,Acte de naissance,Civil,139.0,39.0,0.07,2023-04-17,Erreur,En cours,Guichet,84.0,M,CT032,Centre Dapaong,Secondaire,Gare routière,10.1609,0.0987,59.0,3.0,08:00-16:00,Non,Partiel,2016-03-21,Actif,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,2024.0,1.0,1156.0,19.9,0.066,17.625,55.0,130.0,1.9
D029,Centrale,Tchaoudjo,Sokodé,Tokoin,Certificat de nationalité,Identité,164.0,11.0,0.03,2023-09-04,Concours,Rejetée,Guichet,45.0,F,CT022,Centre Principal Sokodé,Principal,Centre ville,8.5795,0.9275,273.0,10.0,07:30-17:30,Oui,Complet,2015-04-04,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,606.0,22.139999999999997,0.07799999999999999,17.666666666666668,48.0,240.0,3.0
D029,Centrale,Tchaoudjo,Sokodé,Tokoin,Certificat de nationalité,Identité,164.0,11.0,0.03,2023-09-04,Concours,Rejetée,Guichet,45.0,F,CT026,Centre Principal Sokodé,Principal,Résidentiel,8.9819,0.831,345.0,11.0,07:30-17:30,Non,Complet,2020-10-16,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,606.0,22.139999999999997,0.07799999999999999,19.84210526315789,71.0,240.0,3.0
D029,Centrale,Tchaoudjo,Sokodé,Tokoin,Certificat de nationalité,Identité,164.0,11.0,0.03,2023-09-04,Concours,Rejetée,Guichet,45.0,F,CT029,Centre Principal Sokodé,Principal,Zone industrielle,8.876,1.203,358.0,13.0,07:30-17:30,Non,Complet,2023-07-15,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,606.0,22.139999999999997,0.07799999999999999,16.666666666666668,101.0,240.0,3.0
D029,Centrale,Tchaoudjo,Sokodé,Tokoin,Certificat de nationalité,Identité,164.0,11.0,0.03,2023-09-04,Concours,Rejetée,Guichet,45.0,F,CT040,Centre Sokodé,Secondaire,Résidentiel,8.9743,1.1478,118.0,2.0,08:00-16:00,Non,Partiel,2020-03-04,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,606.0,22.139999999999997,0.07799999999999999,19.0,23.0,240.0,3.0
D029,Centrale,Tchaoudjo,Sokodé,Tokoin,Certificat de nationalité,Identité,164.0,11.0,0.03,2023-09-04,Concours,Rejetée,Guichet,45.0,F,CT054,Centre Principal Sokodé,Principal,Poste,8.6473,1.0778,248.0,12.0,07:30-17:30,Non,Complet,2020-12-15,Actif,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,2023.0,3.0,606.0,22.139999999999997,0.07799999999999999,35.0,6.0,240.0,3.0
D030,Plateaux,Ogou,Atakpamé,Amoutivé,Acte de naissance,Civil,117.0,45.0,0.08,2023-07-04,Erreur,Rejetée,En ligne,21.0,F,CT010,Centre Principal Sokodé,Principal,Résidentiel,7.491459999999999,1.0386,304.6,9.8,07:30-17:30,Non,Complet,2020-08-10,Actif,COM053,7.3133,1.1083,354.0,137.0,3058.0,BP 87,Urbaine,131.0,Transition,660000.0,0.18,0.34,0.89,0.86,0.44,0.65,0.71,0.66,125.0,9.0,23.0,58073.0,177.0,328.0,0.56,0.76,20.0,13170.0,208908.0,2023.0,1.0,560.0,12.8,0.03,24.753333333333334,26.4,455.0,2.7
D030,Plateaux,Ogou,Atakpamé,Amoutivé,Acte de naissance,Civil,117.0,45.0,0.08,2023-07-04,Erreur,Rejetée,En ligne,21.0,F,CT010,Centre Principal Sokodé,Principal,Résidentiel,7.491459999999999,1.0386,304.6,9.8,07:30-17:30,Non,Complet,2020-08-10,Actif,COM053,7.3133,1.1083,354.0,137.0,3058.0,BP 87,Urbaine,131.0,Transition,660000.0,0.18,0.34,0.89,0.86,0.44,0.65,0.71,0.66,125.0,9.0,23.0,58073.0,177.0,328.0,0.56,0.76,20.0,13170.0,208908.0,2023.0,3.0,590.0,12.4,0.03,24.753333333333334,26.4,455.0,2.7
D031,Kara,Kozah,Kara,Hôpital,Passeport,Voyage,87.0,18.0,0.01,2023-03-20,Expiration,Rejetée,Guichet,87.0,F,CT010,Centre Principal Kara,Principal,Préfecture,9.324,0.7628,274.0,13.0,07:30-17:30,Non,Complet,2023-11-24,Actif,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,2023.0,1.0,740.0,30.0,0.1,23.9,67.0,243.0,1.525
D031,Kara,Kozah,Kara,Hôpital,Passeport,Voyage,87.0,18.0,0.01,2023-03-20,Expiration,Rejetée,Guichet,87.0,F,CT042,Centre Principal Kara,Principal,Centre ville,9.4131,0.8157,294.0,14.0,07:30-17:30,Non,Complet,2020-08-10,Actif,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,2023.0,1.0,740.0,30.0,0.1,22.181818181818183,113.0,243.0,1.525
D032,Centrale,Sotouboua,Sotouboua,Kwé,Passeport,Voyage,103.0,24.0,0.14,2023-10-23,Expiration,En cours,Guichet,88.0,M,CT012,Centre Sotouboua,Secondaire,Résidentiel,8.2161,1.3118,54.0,5.0,08:00-16:00,Non,Partiel,2022-07-15,Actif,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,2023.0,1.0,520.0,31.2,0.11,17.8,50.0,280.0,2.2333333333333334
D032,Centrale,Sotouboua,Sotouboua,Kwé,Passeport,Voyage,103.0,24.0,0.14,2023-10-23,Expiration,En cours,Guichet,88.0,M,CT051,Centre Sotouboua,Secondaire,Résidentiel,9.1659,0.8743,109.0,2.0,08:00-16:00,Non,Partiel,2022-05-29,Actif,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,2023.0,1.0,520.0,31.2,0.11,22.08333333333333,97.0,280.0,2.2333333333333334
D033,Centrale,Sotouboua,Sotouboua,Kwé,Casier judiciaire,Judiciaire,177.0,13.0,0.08,2023-06-04,Voyage,Rejetée,Guichet,63.0,F,CT012,Centre Sotouboua,Secondaire,Résidentiel,8.2161,1.3118,54.0,5.0,08:00-16:00,Non,Partiel,2022-07-15,Actif,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,2023.0,1.0,606.0,28.639999999999997,0.10200000000000001,17.8,50.0,280.0,2.2333333333333334
D033,Centrale,Sotouboua,Sotouboua,Kwé,Casier judiciaire,Judiciaire,177.0,13.0,0.08,2023-06-04,Voyage,Rejetée,Guichet,63.0,F,CT051,Centre Sotouboua,Secondaire,Résidentiel,9.1659,0.8743,109.0,2.0,08:00-16:00,Non,Partiel,2022-05-29,Actif,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,2023.0,1.0,606.0,28.639999999999997,0.10200000000000001,22.08333333333333,97.0,280.0,2.2333333333333334
D034,Plateaux,Kloto,Kpalimé,Adidogomé,Passeport,Voyage,134.0,38.0,0.14,2023-10-21,Page pleine,Rejetée,Guichet,43.0,M,CT008,Centre Principal Kpalimé,Principal,Préfecture,7.6305,0.9746,355.0,11.0,07:30-17:30,Non,Complet,2017-07-12,Actif,COM058,7.0321,1.3751,413.0,133.0,1969.0,BP 284,Urbaine,101.0,Transition,630000.0,0.16,0.31,0.86,0.83,0.42,0.63,0.69,0.64,108.0,7.0,19.0,106987.0,371.0,288.0,0.65,0.67,20.0,19256.0,142208.0,2024.0,1.0,760.0,27.4,0.09,25.2,16.0,315.0,2.3666666666666667
D034,Plateaux,Kloto,Kpalimé,Adidogomé,Passeport,Voyage,134.0,38.0,0.14,2023-10-21,Page pleine,Rejetée,Guichet,43.0,M,CT035,Centre Principal Kpalimé,Principal,Carrefour,7.2829,1.1346,229.0,8.0,07:30-17:30,Oui,Complet,2021-09-27,Actif,COM058,7.0321,1.3751,413.0,133.0,1969.0,BP 284,Urbaine,101.0,Transition,630000.0,0.16,0.31,0.86,0.83,0.42,0.63,0.69,0.64,108.0,7.0,19.0,106987.0,371.0,288.0,0.65,0.67,20.0,19256.0,142208.0,2024.0,1.0,760.0,27.4,0.09,24.08333333333333,42.0,315.0,2.3666666666666667
D035,Plateaux,Ogou,Atakpamé,Golfe,Carte d'identité,Identité,160.0,41.0,0.09,2023-05-12,Perte,Traitee,En ligne,20.0,M,CT010,Centre Principal Sokodé,Principal,Résidentiel,7.491459999999999,1.0386,304.6,9.8,07:30-17:30,Non,Complet,2020-08-10,Actif,COM053,7.3133,1.1083,354.0,137.0,3058.0,BP 87,Urbaine,131.0,Transition,660000.0,0.18,0.34,0.89,0.86,0.44,0.65,0.71,0.66,125.0,9.0,23.0,58073.0,177.0,328.0,0.56,0.76,20.0,13170.0,208908.0,2023.0,1.0,1850.0,16.2,0.06,24.753333333333334,26.4,455.0,2.7
D035,Plateaux,Ogou,Atakpamé,Golfe,Carte d'identité,Identité,160.0,41.0,0.09,2023-05-12,Perte,Traitee,En ligne,20.0,M,CT010,Centre Principal Sokodé,Principal,Résidentiel,7.491459999999999,1.0386,304.6,9.8,07:30-17:30,Non,Complet,2020-08-10,Actif,COM053,7.3133,1.1083,354.0,137.0,3058.0,BP 87,Urbaine,131.0,Transition,660000.0,0.18,0.34,0.89,0.86,0.44,0.65,0.71,0.66,125.0,9.0,23.0,58073.0,177.0,328.0,0.56,0.76,20.0,13170.0,208908.0,2023.0,3.0,1920.0,15.8,0.06,24.753333333333334,26.4,455.0,2.7
D036,Savanes,Tône,Dapaong,Tokoin,Passeport,Voyage,193.0,2.0,0.05,2023-10-27,Page pleine,Rejetée,En ligne,81.0,M,CT001,Centre Principal Dapaong,Principal,Administratif,10.592,0.4742,300.0,12.0,07:30-17:30,Non,Complet,2016-02-14,Actif,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,2024.0,1.0,496.0,14.919999999999998,0.041999999999999996,17.555555555555557,57.0,130.0,1.9
D036,Savanes,Tône,Dapaong,Tokoin,Passeport,Voyage,193.0,2.0,0.05,2023-10-27,Page pleine,Rejetée,En ligne,81.0,M,CT032,Centre Dapaong,Secondaire,Gare routière,10.1609,0.0987,59.0,3.0,08:00-16:00,Non,Partiel,2016-03-21,Actif,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,720000.0,0.13,0.27,0.9200000000000002,0.89,0.6,0.69,0.75,0.73,190.0,13.0,30.0,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,2024.0,1.0,694.0,15.540000000000001,0.046,17.625,55.0,130.0,1.9
